,"(('HP', 'th. Energy'), 'flow')","(('TES', 'th. Energy'), 'flow')","(('th. Energy', 'TES'), 'flow')","(('th. Energy', 'demand_th'), 'flow')"
2023-01-17 06:00:00,1265.4386,0.0,53.988289,1211.4502917791556
2023-01-17 07:00:00,1265.4386,0.0,85.360508,1180.078073067743
2023-01-17 08:00:00,662.60465,505.40719,0.0,1168.0118351018152
2023-01-17 09:00:00,1265.4386,0.0,121.55922,1143.8793591699593
2023-01-17 10:00:00,1265.4386,0.0,152.93144,1112.5071404585472
2023-01-17 11:00:00,1265.4386,0.0,189.13015,1076.3084265607636
2023-01-17 12:00:00,1265.4386,0.0,198.78314,1066.6554361880214
2023-01-17 13:00:00,1265.4386,0.0,201.19639,1064.2421885948356
2023-01-17 14:00:00,1074.676,0.0,5.6073043,1069.0686837812068
2023-01-17 15:00:00,1084.329,0.0,5.6073043,1078.7216741539492
2023-01-17 16:00:00,986.29448,138.27889,0.0,1124.573378424475
2023-01-17 17:00:00,0.0,1163.1853,0.0,1163.185339915444
2023-01-17 18:00:00,0.0,1187.3178,0.0,1187.3178158472997
2023-01-17 19:00:00,0.0,1184.9046,0.0,1184.904568254114
2023-01-17 20:00:00,1265.4386,0.0,107.07974,1158.3588447290729
2023-01-17 21:00:00,1265.4386,0.0,206.02289,1059.4156934084647
2023-01-17 22:00:00,1265.4386,0.0,348.4045,917.034085410516
2023-01-17 23:00:00,1265.4386,0.0,592.1425,673.2960784987737
2023-01-18 00:00:00,1265.4386,0.0,610.32084,655.1177383364663
2023-01-18 01:00:00,1265.4386,0.0,568.682,696.756577637513
2023-01-18 02:00:00,1265.4386,0.0,560.35424,705.0843454977223
2023-01-18 03:00:00,1265.4386,0.0,504.83578,760.6027978991178
2023-01-18 04:00:00,1265.4386,0.0,321.62489,943.8136908237228
2023-01-18 05:00:00,1265.4386,136.40234,0.0,1401.8409231352352
2023-01-18 06:00:00,1265.4386,128.07457,0.0,1393.513155275026
2023-01-18 07:00:00,1265.4386,91.98758,0.0,1357.4261612141188
2023-01-18 08:00:00,0.0,1343.5465,0.0,1343.5465481137699
2023-01-18 09:00:00,410.56369,905.22363,0.0,1315.7873219130722
2023-01-18 10:00:00,1265.4386,14.261747,0.0,1279.7003278521652
2023-01-18 11:00:00,1265.4386,0.0,27.377093,1238.0614885511186
2023-01-18 12:00:00,1265.4386,0.0,38.480783,1226.9577980708395
2023-01-18 13:00:00,1265.4386,0.0,41.256706,1224.1818754507697
2023-01-18 14:00:00,1265.4386,0.0,35.70486,1229.7337206909094
2023-01-18 15:00:00,1265.4386,0.0,24.60117,1240.8374111711883
2023-01-18 16:00:00,1265.4386,28.14136,0.0,1293.579940952514
2023-01-18 17:00:00,1265.4386,72.556122,0.0,1337.9947028736303
2023-01-18 18:00:00,1265.4386,100.31535,0.0,1365.7539290743282
2023-01-18 19:00:00,1265.4386,97.539425,0.0,1362.9780064542583
2023-01-18 20:00:00,1265.4386,67.004276,0.0,1332.442857633491
2023-01-18 21:00:00,1265.4386,0.0,46.808551,1218.6300302106301
2023-01-18 22:00:00,1265.4386,0.0,210.58799,1054.8505956265135
2023-01-18 23:00:00,1265.4386,0.0,490.95617,774.4824109994667
2023-01-19 00:00:00,1265.4386,0.0,557.21141,708.2271755450022
2023-01-19 01:00:00,1265.4386,0.0,512.19697,753.2416146686251
2023-01-19 02:00:00,1265.4386,0.0,503.19408,762.2445024933496
2023-01-19 03:00:00,1265.4386,0.0,443.17483,822.2637546581805
2023-01-19 04:00:00,1265.4386,0.0,245.11129,1020.3272868021219
2023-01-19 05:00:00,1265.4386,250.04754,0.0,1515.486117161975
2023-01-19 06:00:00,1265.4386,241.04465,0.0,1506.4832293372501
2023-01-19 07:00:00,1265.4386,202.03213,0.0,1467.4707154301102
2023-01-19 08:00:00,1265.4386,187.02732,0.0,1452.4659023889026
2023-01-19 09:00:00,1265.4386,157.0177,0.0,1422.4562763064873
2023-01-19 10:00:00,1265.4386,118.00518,0.0,1383.4437623993474
2023-01-19 11:00:00,1265.4386,72.990742,0.0,1338.4293232757243
2023-01-19 12:00:00,1265.4386,60.986892,0.0,1326.4254728427582
2023-01-19 13:00:00,1265.4386,57.985929,0.0,1323.4245102345167
2023-01-19 14:00:00,1265.4386,63.987854,0.0,1329.4264354509996
2023-01-19 15:00:00,1265.4386,75.991705,0.0,1341.4302858839658
2023-01-19 16:00:00,1265.4386,133.00999,0.0,1398.4485754405553
2023-01-19 17:00:00,0.0,1446.464,0.0,1446.4639771724194
2023-01-19 18:00:00,0.0,1476.4736,0.0,1476.4736032548349
2023-01-19 19:00:00,1265.4386,208.03406,0.0,1473.4726406465932
2023-01-19 20:00:00,1265.4386,175.02347,0.0,1440.4620519559364
2023-01-19 21:00:00,1265.4386,51.984004,0.0,1317.4225850180337
2023-01-19 22:00:00,1265.4386,0.0,125.07279,1140.365791131783
2023-01-19 23:00:00,1265.4386,0.0,428.17001,837.2685676993882
2023-01-20 00:00:00,1265.4386,0.0,557.3759,708.0626822812255
2023-01-20 01:00:00,1265.4386,0.0,512.37191,753.0666663245238
2023-01-20 02:00:00,1265.4386,0.0,503.37112,762.0674631331835
2023-01-20 03:00:00,1265.4386,0.0,443.36581,822.0727751909144
2023-01-20 04:00:00,1265.4386,0.0,245.34828,1020.0903049814268
2023-01-20 05:00:00,1265.4386,249.69555,0.0,1515.1341294577073
2023-01-20 06:00:00,1265.4386,240.69475,0.0,1506.1333326490476
2023-01-20 07:00:00,0.0,1467.1299,0.0,1467.1298798115224
2023-01-20 08:00:00,0.0,1452.1286,0.0,1452.1285517970898
2023-01-20 09:00:00,0.0,1422.1259,0.0,1422.1258957682242
2023-01-20 10:00:00,0.0,1383.1224,0.0,1383.1224429306992
2023-01-20 11:00:00,0.0,1338.1185,0.0,1338.118458887401
2023-01-20 12:00:00,1265.4386,60.678815,0.0,1326.1173964758548
2023-01-20 13:00:00,1265.4386,57.67855,0.0,1323.1171308729681
2023-01-20 14:00:00,1265.4386,63.679081,0.0,1329.1176620787412
2023-01-20 15:00:00,302.987,1038.1317,0.0,1341.1187244902874
2023-01-20 16:00:00,0.0,1398.1238,0.0,1398.123770945132
2023-01-20 17:00:00,0.0,1446.128,0.0,1446.1280205913167
2023-01-20 18:00:00,0.0,1476.1307,0.0,1476.1306766201824
2023-01-20 19:00:00,0.0,1473.1304,0.0,1473.1304110172955
2023-01-20 20:00:00,1265.4386,174.68891,0.0,1440.1274893855436
2023-01-20 21:00:00,1265.4386,51.678019,0.0,1317.1165996671953
2023-01-20 22:00:00,1265.4386,0.0,125.33765,1140.1009290968886
2023-01-20 23:00:00,1265.4386,0.0,428.36448,837.0741032053472
2023-01-21 00:00:00,1265.4386,0.0,569.51316,695.9254236378259
2023-01-21 01:00:00,1265.4386,0.0,525.28061,740.1579717503996
2023-01-21 02:00:00,1265.4386,0.0,516.4341,749.0044813729143
2023-01-21 03:00:00,1265.4386,0.0,457.45737,807.9812121896794
2023-01-21 04:00:00,1265.4386,0.0,262.83416,1002.6044238850035
2023-01-21 05:00:00,1265.4386,223.72387,0.0,1489.1624531233142
2023-01-21 06:00:00,1265.4386,214.87736,0.0,1480.3159435007992
2023-01-21 07:00:00,1265.4386,176.54249,0.0,1441.981068469902
2023-01-21 08:00:00,1265.4386,161.7983,0.0,1427.2368857657107
2023-01-21 09:00:00,1265.4386,132.30994,0.0,1397.7485203573283
2023-01-21 10:00:00,1265.4386,93.975064,0.0,1359.4136453264314
2023-01-21 11:00:00,1265.4386,49.742516,0.0,1315.1810972138576
2023-01-21 12:00:00,1265.4386,37.94717,0.0,1303.3857510505045
2023-01-21 13:00:00,1265.4386,34.998333,0.0,1300.4369145096662
2023-01-21 14:00:00,1265.4386,40.896006,0.0,1306.3345875913426
2023-01-21 15:00:00,1265.4386,52.691353,0.0,1318.1299337546957
2023-01-21 16:00:00,1265.4386,108.71925,0.0,1374.1578280306226
2023-01-21 17:00:00,1265.4386,155.90063,0.0,1421.3392126840342
2023-01-21 18:00:00,1265.4386,185.389,0.0,1450.8275780924168
2023-01-21 19:00:00,1265.4386,182.44016,0.0,1447.8787415515785
2023-01-21 20:00:00,1265.4386,150.00296,0.0,1415.441539602358
2023-01-21 21:00:00,1265.4386,29.10066,0.0,1294.5392414279897
2023-01-21 22:00:00,1265.4386,0.0,144.8807,1120.5578855185333
2023-01-21 23:00:00,1265.4386,0.0,442.71319,822.7253948938705
2023-01-22 00:00:00,1265.4386,0.0,586.55649,678.8820871695586
2023-01-22 01:00:00,1265.4386,0.0,543.40721,722.0313723710136
2023-01-22 02:00:00,1265.4386,0.0,534.77735,730.6612294113046
2023-01-22 03:00:00,1265.4386,0.0,477.24497,788.1936096799113
2023-01-22 04:00:00,1265.4386,0.0,287.38812,978.0504645663133
2023-01-22 05:00:00,1265.4386,187.25402,0.0,1452.6926017823184
2023-01-22 06:00:00,1265.4386,178.62416,0.0,1444.0627447420272
2023-01-22 07:00:00,1265.4386,141.22812,0.0,1406.666697567433
2023-01-22 08:00:00,1265.4386,126.84502,0.0,1392.2836025002812
2023-01-22 09:00:00,1265.4386,98.078831,0.0,1363.5174123659779
2023-01-22 10:00:00,1265.4386,60.682784,0.0,1326.1213651913836
2023-01-22 11:00:00,1265.4386,17.533499,0.0,1282.9720799899287
2023-01-22 12:00:00,1265.4386,6.0270228,0.0,1271.4656039362073
2023-01-22 13:00:00,1265.4386,3.1504038,0.0,1268.588984922777
2023-01-22 14:00:00,1265.4386,8.9036418,0.0,1274.3422229496375
2023-01-22 15:00:00,1265.4386,20.410118,0.0,1285.848699003359
2023-01-22 16:00:00,1265.4386,75.065879,0.0,1340.5044602585353
2023-01-22 17:00:00,1265.4386,121.09178,0.0,1386.5303644734206
2023-01-22 18:00:00,0.0,1415.2966,0.0,1415.2965546077241
2023-01-22 19:00:00,0.0,1412.4199,0.0,1412.4199355942935
2023-01-22 20:00:00,1265.4386,115.33855,0.0,1380.7771264465598
2023-01-22 21:00:00,1265.4386,0.0,2.6028342,1262.8357468959161
2023-01-22 22:00:00,1265.4386,0.0,172.32336,1093.1152251035264
2023-01-22 23:00:00,1265.4386,0.0,462.86188,802.576704747063
2023-01-23 00:00:00,1265.4386,0.0,597.3359,668.1026784678845
2023-01-23 01:00:00,1265.4386,0.0,554.87175,710.5668317603348
2023-01-23 02:00:00,1265.4386,0.0,546.37892,719.0596624188249
2023-01-23 03:00:00,1265.4386,0.0,489.76005,775.6785334754254
2023-01-23 04:00:00,1265.4386,0.0,302.91777,962.5208079622067
2023-01-23 05:00:00,1265.4386,164.18791,0.0,1429.62649417916
2023-01-23 06:00:00,1265.4386,155.69508,0.0,1421.1336635206696
2023-01-23 07:00:00,0.0,1384.3314,0.0,1384.3313973338795
2023-01-23 08:00:00,0.0,1370.1767,0.0,1370.1766795697295
2023-01-23 09:00:00,0.0,1341.8672,0.0,1341.867244041429
2023-01-23 10:00:00,0.0,1305.065,0.0,1305.064977854639
2023-01-23 11:00:00,0.0,1262.6008,0.0,1262.6008245621886
2023-01-23 12:00:00,0.0,1251.2771,0.0,1251.2770503508686
2023-01-23 13:00:00,0.0,1248.4461,0.0,1248.4461067980387
2023-01-23 14:00:00,0.0,1254.108,0.0,1254.1079939036986
2023-01-23 15:00:00,0.0,1265.4318,0.0,1265.4317681150187
2023-01-23 16:00:00,0.0,1319.2197,0.0,1319.2196956187893
2023-01-23 17:00:00,0.0,1364.5148,0.0,1364.5147924640694
2023-01-23 18:00:00,0.0,1392.8242,0.0,1392.8242279923697
2023-01-23 19:00:00,0.0,1389.9933,0.0,1389.9932844395394
2023-01-23 20:00:00,0.0,1358.8529,0.0,1358.8529053584093
2023-01-23 21:00:00,1265.4386,0.0,22.654361,1242.7842196923787
2023-01-23 22:00:00,1265.4386,0.0,189.68003,1075.7585500754074
2023-01-23 23:00:00,1265.4386,0.0,475.60533,789.8332512395755
2023-01-24 00:00:00,1265.4386,0.0,586.02606,679.4125184300372
2023-01-24 01:00:00,1265.4386,0.0,542.84306,722.5955174827939
2023-01-24 02:00:00,1265.4386,0.0,534.20646,731.2321172933451
2023-01-24 03:00:00,1265.4386,0.0,476.62913,788.8094493636873
2023-01-24 04:00:00,1265.4386,0.0,286.62394,978.8146451958164
2023-01-24 05:00:00,1265.4386,188.38905,0.0,1453.8276347761391
2023-01-24 06:00:00,1265.4386,179.75245,0.0,1445.1910349655877
2023-01-24 07:00:00,0.0,1407.7658,0.0,1407.7657691198651
2023-01-24 08:00:00,0.0,1393.3714,0.0,1393.3714361022796
2023-01-24 09:00:00,0.0,1364.5828,0.0,1364.5827700671086
2023-01-24 10:00:00,0.0,1327.1575,0.0,1327.1575042213863
2023-01-24 11:00:00,0.0,1283.9745,0.0,1283.9745051686298
2023-01-24 12:00:00,0.0,1272.459,0.0,1272.4590387545613
2023-01-24 13:00:00,0.0,1269.5802,0.0,1269.580172151044
2023-01-24 14:00:00,0.0,1275.3379,0.0,1275.3379053580782
2023-01-24 15:00:00,0.0,1286.8534,0.0,1286.8533717721466
2023-01-24 16:00:00,0.0,1341.5518,0.0,1341.551837238972
2023-01-24 17:00:00,0.0,1387.6137,0.0,1387.6137028952453
2023-01-24 18:00:00,0.0,1416.4024,0.0,1416.4023689304165
2023-01-24 19:00:00,0.0,1413.5235,0.0,1413.5235023268995
2023-01-24 20:00:00,0.0,1381.856,0.0,1381.8559696882114
2023-01-24 21:00:00,1263.8224,0.0,0.0,1263.82243894401
2023-01-24 22:00:00,1265.4386,0.0,171.46927,1093.9693093365006
2023-01-24 23:00:00,1265.4386,0.0,462.2348,803.2037823812728
2023-01-25 00:00:00,1265.4386,0.0,580.03347,685.405106930122
2023-01-25 01:00:00,1265.4386,0.0,536.46959,728.9689908451722
2023-01-25 02:00:00,1265.4386,0.0,527.75681,737.6817676281821
2023-01-25 03:00:00,1265.4386,0.0,469.67163,795.7669461815824
2023-01-25 04:00:00,1265.4386,0.0,277.99055,987.4480354078029
2023-01-25 05:00:00,1265.4386,201.21218,0.0,1466.6507584733545
2023-01-25 06:00:00,1265.4386,192.4994,0.0,1457.9379816903445
2023-01-25 07:00:00,0.0,1420.1826,0.0,1420.1826156306342
2023-01-25 08:00:00,0.0,1405.6613,0.0,1405.6613209922841
2023-01-25 09:00:00,0.0,1376.6187,0.0,1376.618731715584
2023-01-25 10:00:00,0.0,1338.8634,0.0,1338.8633656558738
2023-01-25 11:00:00,0.0,1295.2995,0.0,1295.299481740824
2023-01-25 12:00:00,1265.4386,18.243865,0.0,1283.6824460301439
2023-01-25 13:00:00,1265.4386,15.339606,0.0,1280.7781871024738
2023-01-25 14:00:00,1265.4386,21.148124,0.0,1286.5867049578137
2023-01-25 15:00:00,0.0,1298.2037,0.0,1298.2037406684938
2023-01-25 16:00:00,0.0,1353.3847,0.0,1353.384660294224
2023-01-25 17:00:00,0.0,1399.8528,0.0,1399.8528031369442
2023-01-25 18:00:00,0.0,1428.8954,0.0,1428.8953924136442
2023-01-25 19:00:00,0.0,1425.9911,0.0,1425.991133485974
2023-01-25 20:00:00,1265.4386,128.6057,0.0,1394.044285281604
2023-01-25 21:00:00,1265.4386,9.5310881,0.0,1274.9696692471339
2023-01-25 22:00:00,1265.4386,0.0,161.82019,1103.618392514603
2023-01-25 23:00:00,1265.4386,0.0,455.15034,810.2882408199324
2023-01-26 00:00:00,1265.4386,0.0,553.43197,712.0066095778762
2023-01-26 01:00:00,1265.4386,0.0,508.17731,757.2612669663007
2023-01-26 02:00:00,1265.4386,0.0,499.12638,766.3121984439856
2023-01-26 03:00:00,1265.4386,0.0,438.78684,826.6517416285513
2023-01-26 04:00:00,1265.4386,0.0,239.66635,1025.7722341376186
2023-01-26 05:00:00,1265.4386,258.13488,0.0,1523.5734654102862
2023-01-26 06:00:00,1265.4386,249.08395,0.0,1514.5225339326014
2023-01-26 07:00:00,1265.4386,209.86325,0.0,1475.3018308626336
2023-01-26 08:00:00,0.0,1460.2169,0.0,1460.2169450664921
2023-01-26 09:00:00,0.0,1430.0472,0.0,1430.047173474209
2023-01-26 10:00:00,0.0,1390.8265,0.0,1390.8264704042417
2023-01-26 11:00:00,0.0,1345.5718,0.0,1345.571813015817
2023-01-26 12:00:00,1265.4386,68.065323,0.0,1333.503904378904
2023-01-26 13:00:00,1265.4386,65.048346,0.0,1330.4869272196756
2023-01-26 14:00:00,1265.4386,71.0823,0.0,1336.5208815381322
2023-01-26 15:00:00,1265.4386,83.150209,0.0,1348.5887901750452
2023-01-26 16:00:00,1265.4386,140.47278,0.0,1405.9113562003831
2023-01-26 17:00:00,1265.4386,188.74441,0.0,1454.1829907480358
2023-01-26 18:00:00,1265.4386,218.91418,0.0,1484.3527623403186
2023-01-26 19:00:00,1265.4386,215.8972,0.0,1481.3357851810902
2023-01-26 20:00:00,1265.4386,182.71046,0.0,1448.149036429579
2023-01-26 21:00:00,1265.4386,59.014392,0.0,1324.4529729012193
2023-01-26 22:00:00,1265.4386,0.0,118.98726,1146.4513205067499
2023-01-26 23:00:00,1265.4386,0.0,423.70195,841.7366274246928
2023-01-27 00:00:00,1265.4386,0.0,577.4105,688.0280773214919
2023-01-27 01:00:00,1265.4386,0.0,533.67991,731.7586754563326
2023-01-27 02:00:00,1265.4386,0.0,524.93379,740.5047950833006
2023-01-27 03:00:00,1265.4386,0.0,466.62632,798.8122592630882
2023-01-27 04:00:00,1265.4386,0.0,274.21169,991.2268910563869
2023-01-27 05:00:00,1265.4386,206.82489,0.0,1472.2634705396333
2023-01-27 06:00:00,1265.4386,198.07877,0.0,1463.5173509126653
2023-01-27 07:00:00,1265.4386,160.17892,0.0,1425.6174991958032
2023-01-27 08:00:00,1265.4386,145.60205,0.0,1411.0406331508564
2023-01-27 09:00:00,1265.4386,116.44832,0.0,1381.8869010609626
2023-01-27 10:00:00,1265.4386,78.548468,0.0,1343.987049344101
2023-01-27 11:00:00,1265.4386,34.81787,0.0,1300.2564512092601
2023-01-27 12:00:00,1265.4386,23.156377,0.0,1288.5949583733027
2023-01-27 13:00:00,1265.4386,20.241004,0.0,1285.6795851643133
2023-01-27 14:00:00,1265.4386,26.07175,0.0,1291.510331582292
2023-01-27 15:00:00,1265.4386,37.733243,0.0,1303.1718244182493
2023-01-27 16:00:00,1265.4386,93.125334,0.0,1358.5639153890477
2023-01-27 17:00:00,1265.4386,139.77131,0.0,1405.2098867328777
2023-01-27 18:00:00,171.2964,1263.0672,0.0,1434.3636188227713
2023-01-27 19:00:00,1265.4386,166.00966,0.0,1431.4482456137819
2023-01-27 20:00:00,1265.4386,133.94056,0.0,1399.379140314899
2023-01-27 21:00:00,1265.4386,14.410258,0.0,1279.8488387463346
2023-01-27 22:00:00,1265.4386,0.0,157.59676,1107.8418194159615
2023-01-27 23:00:00,1265.4386,0.0,452.04946,813.389125308035
2023-01-28 00:00:00,1265.4386,0.0,565.37429,700.064293995881
2023-01-28 01:00:00,1265.4386,0.0,520.87868,744.5599059023989
2023-01-28 02:00:00,1265.4386,0.0,511.97955,753.4590282837024
2023-01-28 03:00:00,1265.4386,0.0,452.65207,812.7865108257264
2023-01-28 04:00:00,1265.4386,0.0,256.87138,1008.567203214405
2023-01-28 05:00:00,1265.4386,232.58035,0.0,1498.0189341861014
2023-01-28 06:00:00,1265.4386,223.68123,0.0,1489.1198118047978
2023-01-28 07:00:00,1265.4386,185.11837,0.0,1450.5569481524822
2023-01-28 08:00:00,1265.4386,170.2865,0.0,1435.7250775169764
2023-01-28 09:00:00,1265.4386,140.62276,0.0,1406.0613362459644
2023-01-28 10:00:00,1265.4386,102.05989,0.0,1367.4984725936492
2023-01-28 11:00:00,1265.4386,57.56428,0.0,1323.0028606871313
2023-01-28 12:00:00,1265.4386,45.698783,0.0,1311.1373641787266
2023-01-28 13:00:00,1265.4386,42.732409,0.0,1308.170990051625
2023-01-28 14:00:00,1265.4386,48.665157,0.0,1314.1037383058276
2023-01-28 15:00:00,1265.4386,60.530654,0.0,1325.9692348142323
2023-01-28 16:00:00,1265.4386,116.89176,0.0,1382.330343229155
2023-01-28 17:00:00,1265.4386,164.35375,0.0,1429.792329262774
2023-01-28 18:00:00,1265.4386,194.01749,0.0,1459.456070533786
2023-01-28 19:00:00,1265.4386,191.05112,0.0,1456.4896964066847
2023-01-28 20:00:00,1265.4386,158.421,0.0,1423.8595810085715
2023-01-28 21:00:00,1265.4386,36.799661,0.0,1302.2382417974227
2023-01-28 22:00:00,1265.4386,0.0,138.21641,1127.2221682984525
2023-01-28 23:00:00,1265.4386,0.0,437.8202,827.6183814612323
2023-01-29 00:00:00,1265.4386,0.0,575.355,690.0835859861592
2023-01-29 01:00:00,1265.4386,0.0,531.49375,733.9448308581608
2023-01-29 02:00:00,1265.4386,0.0,522.7215,742.7170798325611
2023-01-29 03:00:00,1265.4386,0.0,464.23984,801.1987396618968
2023-01-29 04:00:00,1265.4386,0.0,271.25036,994.1882170987041
2023-01-29 05:00:00,1265.4386,211.22333,0.0,1476.6619106907222
2023-01-29 06:00:00,1265.4386,202.45108,0.0,1467.8896617163216
2023-01-29 07:00:00,1265.4386,164.438,0.0,1429.8765828272535
2023-01-29 08:00:00,1265.4386,149.81759,0.0,1415.2561678699196
2023-01-29 09:00:00,1265.4386,120.57676,0.0,1386.0153379552519
2023-01-29 10:00:00,1265.4386,82.563678,0.0,1348.002259066184
2023-01-29 11:00:00,1265.4386,38.702433,0.0,1304.1410141941824
2023-01-29 12:00:00,1265.4386,27.006101,0.0,1292.4446822283153
2023-01-29 13:00:00,1265.4386,24.082018,0.0,1289.5205992368485
2023-01-29 14:00:00,1265.4386,29.930184,0.0,1295.368765219782
2023-01-29 15:00:00,1265.4386,41.626516,0.0,1307.0650971856492
2023-01-29 16:00:00,1265.4386,97.184093,0.0,1362.6226740235177
2023-01-29 17:00:00,1265.4386,143.96942,0.0,1409.408001886986
2023-01-29 18:00:00,1265.4386,173.21025,0.0,1438.648831801654
2023-01-29 19:00:00,1265.4386,170.28617,0.0,1435.724748810187
2023-01-29 20:00:00,1265.4386,138.12125,0.0,1403.5598359040528
2023-01-29 21:00:00,1265.4386,18.233852,0.0,1283.672433253915
2023-01-29 22:00:00,1265.4386,0.0,154.28704,1111.151536757375
2023-01-29 23:00:00,1265.4386,0.0,449.61943,815.8191546192306
2023-01-30 00:00:00,1265.4386,0.0,630.60356,634.835019111712
2023-01-30 01:00:00,1265.4386,0.0,590.25388,675.1847025298292
2023-01-30 02:00:00,1265.4386,0.0,582.18394,683.2546392134526
2023-01-30 03:00:00,1265.4386,0.0,528.38436,737.0542171042757
2023-01-30 04:00:00,1265.4386,0.0,350.84576,914.592824143992
2023-01-30 05:00:00,1265.4386,93.000761,0.0,1358.439341743282
2023-01-30 06:00:00,1265.4386,84.930824,0.0,1350.3694050596584
2023-01-30 07:00:00,1265.4386,49.961098,0.0,1315.3996794306233
2023-01-30 08:00:00,1265.4386,36.511204,0.0,1301.9497849579177
2023-01-30 09:00:00,1265.4386,9.6114149,0.0,1275.049996012506
2023-01-30 10:00:00,1265.4386,0.0,25.358311,1240.0802703834713
2023-01-30 11:00:00,1265.4386,0.0,65.707994,1199.730586965354
2023-01-30 12:00:00,1265.4386,0.0,76.46791,1188.9706713871894
2023-01-30 13:00:00,1265.4386,0.0,79.157889,1186.280692492648
2023-01-30 14:00:00,1265.4386,0.0,73.777931,1191.6606502817306
2023-01-30 15:00:00,1265.4386,0.0,63.018015,1202.420565859895
2023-01-30 16:00:00,1265.4386,0.0,11.908416,1253.5301648561772
2023-01-30 17:00:00,1265.4386,31.131246,0.0,1296.5698271688354
2023-01-30 18:00:00,1265.4386,58.031035,0.0,1323.469616114247
2023-01-30 19:00:00,1265.4386,55.341056,0.0,1320.7796372197058
2023-01-30 20:00:00,1265.4386,25.751288,0.0,1291.1898693797532
2023-01-30 21:00:00,1265.4386,0.0,84.537846,1180.9007347035658
2023-01-30 22:00:00,1265.4386,0.0,243.2466,1022.1919799256378
2023-01-30 23:00:00,1265.4386,0.0,514.93447,750.5041115769816
2023-01-31 00:00:00,1265.4386,0.0,665.98937,599.4492106413785
2023-01-31 01:00:00,1265.4386,0.0,627.88879,637.5497960635
2023-01-31 02:00:00,1265.4386,0.0,620.26867,645.1699131479241
2023-01-31 03:00:00,1265.4386,0.0,569.46789,695.9706937107529
2023-01-31 04:00:00,1265.4386,0.0,401.82531,863.6132695680876
2023-01-31 05:00:00,1265.4386,17.281128,0.0,1282.7197092114243
2023-01-31 06:00:00,1265.4386,9.661011,0.0,1275.099592127
2023-01-31 07:00:00,1265.4386,0.0,23.359496,1242.0790847611613
2023-01-31 08:00:00,1265.4386,0.0,36.059692,1229.378889620454
2023-01-31 09:00:00,1265.4386,0.0,61.460082,1203.9784993390397
2023-01-31 10:00:00,1265.4386,0.0,94.480589,1170.9579919732012
2023-01-31 11:00:00,1265.4386,0.0,132.58117,1132.8574065510795
2023-01-31 12:00:00,1265.4386,0.0,142.74133,1122.697250438514
2023-01-31 13:00:00,1265.4386,0.0,145.28137,1120.1572114103724
2023-01-31 14:00:00,1265.4386,0.0,140.20129,1125.2372894666553
2023-01-31 15:00:00,1265.4386,0.0,130.04114,1135.3974455792209
2023-01-31 16:00:00,1265.4386,0.0,81.780394,1183.6581871139083
2023-01-31 17:00:00,1265.4386,0.0,41.13977,1224.298811564171
2023-01-31 18:00:00,1265.4386,0.0,15.739379,1249.6992018455855
2023-01-31 19:00:00,1265.4386,0.0,18.279418,1247.1591628174442
2023-01-31 20:00:00,1265.4386,0.0,46.219848,1219.2187335078884
2023-01-31 21:00:00,1265.4386,0.0,150.36145,1115.0771333540897
2023-01-31 22:00:00,1265.4386,0.0,300.22375,965.214830693745
